# Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
106-99-0	"1,3-butadiene"	C031763	106-99-0	REL	5966	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RERE	473	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RFLNA	144347	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RFX7	64864	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RGCC	28984	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RGN	9104	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RGS14	10636	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RGS2	5997	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RHAG	6005	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RHOF	54509	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RHOH	399	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RLTPR	415666	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RNASE6	6039	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RNF144A	9781	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RNF43	54894	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RNF44	22838	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RORC	6097	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ROS1	6098	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RRAD	6236	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RTP3	83597	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RUBCNL	80183	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RUNX1T1	862	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RUNX3	864	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	S100A8	6279	Mus musculus	10090	21147608
106-99-0	"1,3-butadiene"	C031763	106-99-0	S100G	795	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	S1PR3	1903	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SAP25	100316904	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SAPCD2	89958	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SASH3	54440	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SATB1	6304	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SBK1	388228	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SCARA3	51435	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SCARA5	286133	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SCG5	6447	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SCGB3A1	92304	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SCML4	256380	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SELE	6401	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SELENBP1	8991	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SELENBP2	20342	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SELL	6402	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SEMA4D	10507	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SEMA4G	57715	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SEMA7A	8482	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SEPTIN1	1731	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SEPTIN6	23157	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SERPINA1E	20704	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SERPINA3K	20714	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SERPINA6	866	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SERPINC1	462	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SERPINF2	5345	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SETD1A	9739	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SETD1B	23067	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SF3A2	8175	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SGK1	6446	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SGK2	10110	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SGO2A	68549	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SGSM3	27352	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SH3BP5	9467	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SH3KBP1	30011	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SHANK1	50944	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SIDT1	54847	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SIGLECG	243958	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SIPA1L3	23094	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SIRT1	23411	Mus musculus	10090	25237060
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLAIN1	122060	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLAMF1	6504	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLAMF6	114836	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLAMF7	57823	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC10A1	6554	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC10A6	345274	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC14A1	6563	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC17A2	10246	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC17A3	10786	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC1A2	6506	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC22A1	6580	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC22A12	116085	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC22A28	434674	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC22A3	6581	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC22A30	319800	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC22A5	6584	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC25A33	84275	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC25A47	283600	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC26A10	65012	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC26A4	5172	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC27A2	11001	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC27A5	10998	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC28A2	9153	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC2A2	6514	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC2A3	6515	Mus musculus	10090	21147608
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC2A6	11182	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC39A6	25800	Mus musculus	10090	21147608
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC40A1	30061	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC4A10	57282	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC51A	200931	Mus musculus	10090	21147608
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC6A2	6530	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC7A11	23657	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLC9A7	84679	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLCO1A1	28248	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLCO1B2	28253	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLCO4A1	28231	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLFN10-PS	237887	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SLFN8	276950	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SMAP2	64744	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNAI1	6615	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNAI2	6591	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNCA	6622	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNCAIP	9627	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNHG11	128439	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNORA61	677838	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNORD49A	26800	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNORD49B	692087	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNORD57	26792	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNORD67	692108	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNORD89	692205	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNORD99	692212	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SNX20	124460	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SOBP	55084	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SOCS1	8651	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SORBS2	8470	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SOX17	64321	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SOX2	6657	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SOX7	83595	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SOX9	6662	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SP2	6668	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SP5	389058	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SPAG6	9576	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SPC24	147841	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SPIB	6689	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SPINK1	6690	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SPNS2	124976	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SPNS3	201305	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SPON2	10417	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SPRED2	200734	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SPSB4	92369	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SRCIN1	80725	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SREBF1	6720	Mus musculus	10090	21147608
106-99-0	"1,3-butadiene"	C031763	106-99-0	SRPK3	26576	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SRRM1	10250	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SRXN1	140809	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SSPO	243369	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ST6GALNAC3	256435	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ST8SIA1	6489	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ST8SIA4	7903	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	STAP1	26228	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	STAT4	6775	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	STBD1	8987	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	STK10	6793	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	STT3B	201595	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	STX11	8676	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SULT1A1	6817	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SULT2A8	76971	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SULT3A2	215895	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SUSD1	64420	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SUSD3	203328	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SUV39H1	6839	Mus musculus	10090	21147608
106-99-0	"1,3-butadiene"	C031763	106-99-0	SYK	6850	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SYNGAP1	8831	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SYNPO	11346	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SYNPO2	171024	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SYT9	143425	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	SYTL5	94122	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TAGLN	6876	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TBC1D10C	374403	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TCF19	6941	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TCF23	150921	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TCF7	6932	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TCF7L1	83439	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TCF7L2	6934	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TCN2	6948	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TCOF1	6949	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TDO2	6999	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TEC	7006	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TEKT2	27285	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TENT5A	55603	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TENT5B	115572	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TESPA1	9840	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TET1	80312	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TET3	200424	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TFRC	7037	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TG	7038	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TGFB1	7040	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TGFB1I1	7041	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TGTP1	21822	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	THEMIS	387357	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	THEMIS2	9473	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	THRA	7067	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TIAM1	7074	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TIFAB	497189	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TLCD5	219902	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TLE3	7090	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TLR1	7096	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TLR6	10333	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TLR9	54106	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TMC5	79838	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TMC7	79905	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TMC8	147138	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TMEM108	66000	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TMEM121B	27439	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TMEM205	374882	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TMEM26	219623	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TMEM51OS1	100038693	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TMEM52B	120939	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TMEM91	641649	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TMPRSS6	164656	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TNFRSF13B	23495	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TNFRSF13C	115650	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TNFSF10	8743	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TNFSF15	9966	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TNRC18	84629	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TOP2A	7153	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TPX2	22974	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TRAF3IP3	80342	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TRAM2	9697	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TRARG1	286753	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TREML2	79865	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TRERF1	55809	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TRIM10	10107	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TRIM59	286827	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TRO	7216	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TRP53	22059	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TRP53I11	277414	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TRP53INP1	60599	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TRPA1	8989	Homo sapiens	9606	21591660
106-99-0	"1,3-butadiene"	C031763	106-99-0	TSC22D3	1831	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TSKU	25987	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TSPAN11	441631	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TSPAN18	90139	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TTC28	23331	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TTC36	143941	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TTR	7276	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TTYH3	80727	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TUB	7275	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TUBB4A	10382	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	TXNRD1	7296	Mus musculus	10090	21147608|29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UBALD1	124402	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UBQLN2	29978	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UCHL1	7345	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT1A1	54658	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT1A10	54575	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT1A2	22236	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT1A5	54579	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT1A6A	94284	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT1A6B	394435	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT1A7C	394432	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT1A9	54600	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT2B1	71773	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT2B34	100727	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT2B36	231396	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT2B38	100559	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT2B5	22238	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UGT3A2	167127	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UOX	391051	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UPB1	51733	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	UPP2	151531	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	VAMP2	6844	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	VAV1	7409	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	VMN2R13	231589	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	WDFY4	57705	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	WDR95	381693	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	WEE1	7465	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	WFDC21	66107	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	WFDC6B	433502	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	WHRN	25861	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	WIPF1	7456	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	WIPF2	147179	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	WIZ	58525	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	XPC	7508	Mus musculus	10090	16730686
106-99-0	"1,3-butadiene"	C031763	106-99-0	XRCC1	7515	Homo sapiens	9606	26339595
106-99-0	"1,3-butadiene"	C031763	106-99-0	XRCC1	7515	Mus musculus	10090	30552462
106-99-0	"1,3-butadiene"	C031763	106-99-0	XYLT1	64131	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZAN	7455	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZBED3	84327	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZBP1	81030	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZBTB16	7704	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZBTB8B	728116	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZC3H12A	80149	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZC3H12D	340152	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFHX2	85446	Mus musculus	10090	29038090
